path,filename,date,type,bytes
.onboard_status.json,.onboard_status.json,2026-09-09,json,150
investor-documents/DOWNLOAD_MANIFEST.json,DOWNLOAD_MANIFEST.json,2026-09-09,json,21560
investor-documents/sec-edgar/10-K-A_20220218_rpt20211231_acc0000831259_22_000012.htm,10-K-A_20220218_rpt20211231_acc0000831259_22_000012.htm,2026-09-09,htm,318765
investor-documents/sec-edgar/10-K_20220215_rpt20211231_acc0000831259_22_000009.htm,10-K_20220215_rpt20211231_acc0000831259_22_000009.htm,2026-09-09,htm,7898634
investor-documents/sec-edgar/10-K_20230215_rpt20221231_acc0000831259_23_000013.htm,10-K_20230215_rpt20221231_acc0000831259_23_000013.htm,2026-09-09,htm,8060973
investor-documents/sec-edgar/10-K_20240216_rpt20231231_acc0000831259_24_000011.htm,10-K_20240216_rpt20231231_acc0000831259_24_000011.htm,2026-09-09,htm,6680212
investor-documents/sec-edgar/10-K_20250214_rpt20241231_acc0000831259_25_000006.htm,10-K_20250214_rpt20241231_acc0000831259_25_000006.htm,2026-09-09,htm,6547920
investor-documents/sec-edgar/10-K_20260213_rpt20251231_acc0000831259_26_000012.htm,10-K_20260213_rpt20251231_acc0000831259_26_000012.htm,2026-09-09,htm,6347478
investor-documents/sec-edgar/10-Q_20211105_rpt20210930_acc0000831259_21_000038.htm,10-Q_20211105_rpt20210930_acc0000831259_21_000038.htm,2026-09-09,htm,4654241
investor-documents/sec-edgar/10-Q_20220505_rpt20220331_acc0000831259_22_000028.htm,10-Q_20220505_rpt20220331_acc0000831259_22_000028.htm,2026-09-09,htm,3229493
investor-documents/sec-edgar/10-Q_20220805_rpt20220630_acc0000831259_22_000043.htm,10-Q_20220805_rpt20220630_acc0000831259_22_000043.htm,2026-09-09,htm,4613265
investor-documents/sec-edgar/10-Q_20221104_rpt20220930_acc0000831259_22_000049.htm,10-Q_20221104_rpt20220930_acc0000831259_22_000049.htm,2026-09-09,htm,4641146
investor-documents/sec-edgar/10-Q_20230504_rpt20230331_acc0000831259_23_000023.htm,10-Q_20230504_rpt20230331_acc0000831259_23_000023.htm,2026-09-09,htm,3241333
investor-documents/sec-edgar/10-Q_20230803_rpt20230630_acc0000831259_23_000032.htm,10-Q_20230803_rpt20230630_acc0000831259_23_000032.htm,2026-09-09,htm,3914079
investor-documents/sec-edgar/10-Q_20231103_rpt20230930_acc0000831259_23_000037.htm,10-Q_20231103_rpt20230930_acc0000831259_23_000037.htm,2026-09-09,htm,4051210
investor-documents/sec-edgar/10-Q_20240508_rpt20240331_acc0000831259_24_000019.htm,10-Q_20240508_rpt20240331_acc0000831259_24_000019.htm,2026-09-09,htm,2724290
investor-documents/sec-edgar/10-Q_20240807_rpt20240630_acc0000831259_24_000031.htm,10-Q_20240807_rpt20240630_acc0000831259_24_000031.htm,2026-09-09,htm,3745582
